PublicationID,FieldName
1373,Consumer & Retail
1374,Consumer & Retail
1375,Materials & Chemicals
1376,Healthcare & Biotech
1377,Healthcare & Biotech
1378,Healthcare & Biotech
1379,Financial
1380,Technology
1381,Healthcare & Biotech
1382,Consumer & Retail
1383,Healthcare & Biotech
1384,Financial
1385,Healthcare & Biotech
1386,Healthcare & Biotech
1387,Consumer & Retail
1388,Technology
1389,Healthcare & Biotech
1390,Materials & Chemicals
1391,Industrial & Manufacturing
1392,Transportation & Logistics
1393,Healthcare & Biotech
1394,Consumer & Retail
1395,Materials & Chemicals
1396,Industrial & Manufacturing
1397,Financial
1398,Consumer & Retail
1399,Consumer & Retail
1399,Financial
1400,Financial
1401,Healthcare & Biotech
1402,Financial
1403,Materials & Chemicals
1404,Consumer & Retail
1405,Financial
1406,Technology
1407,Financial
1408,Consumer & Retail
1409,Financial
1410,Financial
1411,Technology
1412,Energy & Utilities
1413,Financial
1414,Technology
1415,Financial
1416,Industrial & Manufacturing
1417,Healthcare & Biotech
1418,Technology
1419,Healthcare & Biotech
1420,Financial
1421,Consumer & Retail
1422,Financial
1423,Transportation & Logistics
1424,Materials & Chemicals
1425,Energy & Utilities
1426,Healthcare & Biotech
1427,Technology
1428,Technology
1429,Technology
1430,Healthcare & Biotech
1431,Healthcare & Biotech
1432,Financial
1433,Financial
1434,Financial
1435,Financial
1436,Financial
1437,Materials & Chemicals
1438,Transportation & Logistics
1439,Technology
1440,Financial
1441,Technology
1442,Technology
1443,Technology
1444,Consumer & Retail
1445,Financial
1446,Consumer & Retail
1447,Industrial & Manufacturing
1448,Consumer & Retail
1449,Industrial & Manufacturing
1450,Industrial & Manufacturing
1451,Financial
1452,Technology
1453,Healthcare & Biotech
1454,Consumer & Retail
1455,Technology
1456,Financial
1457,Technology
1458,Financial
1459,Industrial & Manufacturing
1460,Consumer & Retail
1461,Healthcare & Biotech
1462,Financial
1463,Industrial & Manufacturing
1464,Financial
1465,Financial
1466,Industrial & Manufacturing
1467,Healthcare & Biotech
1468,Financial
1469,Healthcare & Biotech
1470,Financial
1471,Industrial & Manufacturing
1472,Technology
1473,Healthcare & Biotech
1474,Consumer & Retail
1475,Financial
1476,Materials & Chemicals
1477,Consumer & Retail
1478,Financial
1479,Technology
1480,Industrial & Manufacturing
1481,Technology
1482,Financial
1483,Financial
1484,Industrial & Manufacturing
1485,Healthcare & Biotech
1486,Consumer & Retail
1487,Technology
1488,Healthcare & Biotech
1489,Technology
1490,Transportation & Logistics
1491,Industrial & Manufacturing
1492,Financial
1493,Healthcare & Biotech
1494,Healthcare & Biotech
1495,Technology
1496,Transportation & Logistics
1497,Technology
1498,Financial
1499,Financial
1500,Consumer & Retail
1501,Technology
1502,Financial
1503,Industrial & Manufacturing
1504,Technology
1505,Materials & Chemicals
1506,Technology
1507,Consumer & Retail
1507,Financial
1508,Healthcare & Biotech
1509,Real Estate
1510,Technology
1511,Technology
1512,Healthcare & Biotech
1513,Financial
1514,Industrial & Manufacturing
1515,Financial
1516,Consumer & Retail
1516,Industrial & Manufacturing
1516,Transportation & Logistics
1517,Real Estate
1518,Transportation & Logistics
1519,Technology
1520,Technology
1521,Consumer & Retail
1522,Financial
1523,Technology
1524,Financial
1525,Energy & Utilities
1526,Consumer & Retail
1527,Consumer & Retail
1528,Healthcare & Biotech
1529,Healthcare & Biotech
1530,Industrial & Manufacturing
1531,Financial
1532,Real Estate
1533,Financial
1534,Financial
1535,Consumer & Retail
1536,Healthcare & Biotech
1537,Financial
1538,Industrial & Manufacturing
1539,Technology
1540,Healthcare & Biotech
1541,Financial
1542,Technology
1543,Materials & Chemicals
1544,Financial
1545,Energy & Utilities
1546,Industrial & Manufacturing
1547,Technology
1548,Consumer & Retail
1549,Healthcare & Biotech
1550,Consumer & Retail
1551,Industrial & Manufacturing
1552,Technology
1553,Technology
1554,Technology
1555,Healthcare & Biotech
1556,Technology
1557,Industrial & Manufacturing
1558,Healthcare & Biotech
1559,Consumer & Retail
1560,Consumer & Retail
1561,Technology
1562,Consumer & Retail
1563,Consumer & Retail
1563,Financial
1564,Financial
1565,Technology
1566,Healthcare & Biotech
1567,Consumer & Retail
1568,Transportation & Logistics
1569,Financial
1570,Technology
1571,Consumer & Retail
1572,Technology
1573,Financial
1574,Financial
1575,Healthcare & Biotech
1576,Financial
1577,Healthcare & Biotech
1578,Financial
1579,Transportation & Logistics
1580,Transportation & Logistics
1581,Technology
1582,Technology
1583,Consumer & Retail
1584,Transportation & Logistics
1585,Financial
1586,Consumer & Retail
1587,Healthcare & Biotech
1588,Financial
1589,Technology
1590,Healthcare & Biotech
1591,Financial
1592,Consumer & Retail
1593,Technology
1594,Transportation & Logistics
1595,Healthcare & Biotech
1596,Financial
1597,Financial
1598,Healthcare & Biotech
1599,Technology
1600,Technology
1601,Industrial & Manufacturing
1602,Technology
1603,Industrial & Manufacturing
1604,Industrial & Manufacturing
1605,Healthcare & Biotech
1606,Financial
1607,Healthcare & Biotech
1608,Healthcare & Biotech
1609,Industrial & Manufacturing
1610,Consumer & Retail
1611,Industrial & Manufacturing
1612,Financial
1613,Financial
1614,Industrial & Manufacturing
1615,Consumer & Retail
1616,Transportation & Logistics
1617,Technology
1618,Energy & Utilities
1619,Industrial & Manufacturing
1620,Consumer & Retail
1621,Technology
1622,Industrial & Manufacturing
1623,Financial
1624,Transportation & Logistics
1625,Consumer & Retail
1626,Financial
1627,Technology
1628,Financial
1629,Materials & Chemicals
1630,Technology
1631,Technology
1632,Financial
1633,Materials & Chemicals
1634,Consumer & Retail
1635,Technology
1636,Real Estate
1637,Technology
1638,Transportation & Logistics
1639,Healthcare & Biotech
1640,Technology
1641,Consumer & Retail
1641,Financial
1642,Financial
1643,Technology
1644,Materials & Chemicals
1645,Technology
1646,Healthcare & Biotech
1647,Healthcare & Biotech
1648,Financial
1649,Technology
1650,Industrial & Manufacturing
1651,Healthcare & Biotech
1652,Healthcare & Biotech
1653,Technology
1654,Industrial & Manufacturing
1655,Technology
1656,Healthcare & Biotech
1657,Technology
1658,Financial
1659,Real Estate
1660,Technology
1661,Consumer & Retail
1662,Financial
1663,Consumer & Retail
1664,Healthcare & Biotech
1665,Technology
1666,Industrial & Manufacturing
1667,Real Estate
1668,Financial
1669,Technology
1670,Technology
1671,Consumer & Retail
1672,Technology
1673,Financial
1674,Healthcare & Biotech
1675,Consumer & Retail
1676,Consumer & Retail
1677,Transportation & Logistics
1678,Financial
1679,Technology
1680,Technology
1681,Financial
1682,Financial
1683,Technology
1684,Healthcare & Biotech
1685,Financial
1686,Healthcare & Biotech
1687,Technology
1688,Financial
1689,Industrial & Manufacturing
1690,Technology
1691,Financial
1692,Consumer & Retail
1693,Healthcare & Biotech
1694,Materials & Chemicals
1695,Industrial & Manufacturing
1696,Consumer & Retail
1697,Technology
1698,Financial
1699,Consumer & Retail
1700,Financial
1701,Technology
1702,Industrial & Manufacturing
1703,Technology
1704,Financial
1705,Healthcare & Biotech
1706,Healthcare & Biotech
1707,Industrial & Manufacturing
1708,Industrial & Manufacturing
1709,Real Estate
1710,Consumer & Retail
1711,Technology
1712,Transportation & Logistics
1713,Healthcare & Biotech
1714,Technology
1715,Technology
1716,Financial
1717,Financial
1718,Healthcare & Biotech
1719,Technology
1720,Energy & Utilities
1721,Industrial & Manufacturing
1722,Industrial & Manufacturing
1723,Healthcare & Biotech
1724,Financial
1725,Technology
1726,Healthcare & Biotech
1727,Technology
1728,Technology
1729,Financial
1730,Energy & Utilities
1731,Financial
1732,Technology
1733,Industrial & Manufacturing
1734,Financial
1735,Industrial & Manufacturing
1736,Technology
1737,Technology
1738,Financial
1739,Technology
1740,Transportation & Logistics
1741,Technology
1742,Financial
1743,Consumer & Retail
1744,Financial
1745,Consumer & Retail
1746,Consumer & Retail
1747,Technology
1748,Healthcare & Biotech
1749,Healthcare & Biotech
1750,Industrial & Manufacturing
1751,Financial
1752,Financial
1753,Industrial & Manufacturing
1754,Technology
1755,Technology
1756,Technology
1757,Industrial & Manufacturing
1758,Technology
1759,Healthcare & Biotech
1760,Technology
1761,Technology
1762,Technology
1763,Healthcare & Biotech
1764,Financial
1765,Financial
1766,Technology
1767,Financial
1768,Consumer & Retail
1769,Healthcare & Biotech
1770,Consumer & Retail
1771,Healthcare & Biotech
1772,Transportation & Logistics
1773,Healthcare & Biotech
1774,Technology
1775,Financial
1776,Industrial & Manufacturing
1777,Transportation & Logistics
1778,Energy & Utilities
1779,Financial
1780,Financial
1781,Healthcare & Biotech
1782,Industrial & Manufacturing
1783,Consumer & Retail
1784,Healthcare & Biotech
1785,Financial
1786,Financial
1787,Industrial & Manufacturing
1788,Healthcare & Biotech
1789,Industrial & Manufacturing
1790,Financial
1791,Technology
1792,Healthcare & Biotech
1793,Energy & Utilities
1794,Financial
1795,Technology
1796,Technology
1797,Technology
1798,Energy & Utilities
1799,Financial
1800,Financial
1801,Consumer & Retail
1802,Healthcare & Biotech
1803,Financial
1804,Consumer & Retail
1804,Financial
1805,Financial
1806,Transportation & Logistics
1807,Financial
1808,Technology
1809,Financial
1810,Consumer & Retail
1811,Financial
1812,Consumer & Retail
1812,Industrial & Manufacturing
1812,Transportation & Logistics
1813,Consumer & Retail
1814,Energy & Utilities
1815,Technology
1816,Energy & Utilities
1817,Consumer & Retail
1818,Industrial & Manufacturing
1819,Industrial & Manufacturing
1819,Transportation & Logistics
1820,Technology
1821,Healthcare & Biotech
1822,Healthcare & Biotech
1823,Consumer & Retail
1824,Healthcare & Biotech
1825,Financial
1826,Telecommunications
1827,Technology
1828,Industrial & Manufacturing
1829,Consumer & Retail
1830,Consumer & Retail
1831,Financial
1832,Financial
1833,Financial
1834,Consumer & Retail
1835,Consumer & Retail
1835,Financial
1836,Healthcare & Biotech
1837,Healthcare & Biotech
1838,Industrial & Manufacturing
1839,Healthcare & Biotech
1840,Industrial & Manufacturing
1841,Consumer & Retail
1842,Industrial & Manufacturing
1843,Technology
1844,Industrial & Manufacturing
1845,Healthcare & Biotech
1846,Healthcare & Biotech
1847,Energy & Utilities
1848,Healthcare & Biotech
1849,Energy & Utilities
1850,Consumer & Retail
1850,Financial
1851,Healthcare & Biotech
1852,Consumer & Retail
1853,Technology
1854,Energy & Utilities
1855,Real Estate
1856,Materials & Chemicals
1857,Consumer & Retail
1858,Technology
1859,Transportation & Logistics
1860,Financial
1861,Technology
1862,Technology
1863,Technology
1864,Real Estate
1865,Technology
1866,Industrial & Manufacturing
1867,Financial
1868,Financial
1869,Industrial & Manufacturing
1870,Healthcare & Biotech
1871,Consumer & Retail
1872,Financial
1873,Technology
1874,Financial
1875,Technology
1876,Technology
1877,Healthcare & Biotech
1878,Industrial & Manufacturing
1879,Technology
1880,Healthcare & Biotech
1881,Technology
1882,Financial
1883,Financial
1884,Consumer & Retail
1885,Consumer & Retail
1886,Financial
1887,Healthcare & Biotech
1888,Technology
1889,Healthcare & Biotech
1890,Real Estate
1891,Consumer & Retail
1892,Financial
1893,Telecommunications
1894,Financial
1895,Healthcare & Biotech
1896,Materials & Chemicals
1897,Consumer & Retail
1898,Consumer & Retail
1899,Technology
1900,Financial
1900,Real Estate
1901,Consumer & Retail
1902,Financial
1903,Financial
1904,Financial
1905,Industrial & Manufacturing
1906,Financial
1907,Healthcare & Biotech
1908,Consumer & Retail
1909,Materials & Chemicals
1910,Consumer & Retail
1911,Healthcare & Biotech
1912,Financial
1913,Industrial & Manufacturing
1914,Financial
1915,Consumer & Retail
1916,Healthcare & Biotech
1917,Materials & Chemicals
1918,Technology
1919,Materials & Chemicals
1920,Consumer & Retail
1921,Technology
1922,Materials & Chemicals
1923,Financial
1924,Financial
1925,Industrial & Manufacturing
1926,Technology
1927,Financial
1928,Technology
1929,Healthcare & Biotech
1930,Financial
1931,Technology
1932,Consumer & Retail
1933,Industrial & Manufacturing
1934,Consumer & Retail
1934,Financial
1935,Financial
1936,Technology
1937,Industrial & Manufacturing
1938,Technology
1939,Financial
1940,Financial
1941,Healthcare & Biotech
1942,Healthcare & Biotech
1943,Energy & Utilities
1944,Technology
1945,Industrial & Manufacturing
1946,Consumer & Retail
1947,Technology
1948,Technology
1949,Technology
1950,Industrial & Manufacturing
1951,Healthcare & Biotech
1952,Healthcare & Biotech
1953,Financial
1954,Healthcare & Biotech
1955,Healthcare & Biotech
1956,Technology
1957,Transportation & Logistics
1958,Healthcare & Biotech
1959,Technology
1960,Industrial & Manufacturing
1961,Healthcare & Biotech
1962,Consumer & Retail
1963,Healthcare & Biotech
1964,Technology
1965,Technology
1966,Industrial & Manufacturing
1967,Energy & Utilities
1968,Financial
1969,Financial
1970,Technology
1971,Transportation & Logistics
1972,Industrial & Manufacturing
1973,Consumer & Retail
1974,Financial
1975,Financial
1976,Consumer & Retail
1977,Financial
1978,Financial
1979,Technology
1980,Healthcare & Biotech
1981,Industrial & Manufacturing
1981,Technology
1982,Consumer & Retail
1983,Industrial & Manufacturing
1984,Financial
1985,Industrial & Manufacturing
1986,Healthcare & Biotech
1987,Consumer & Retail
1988,Consumer & Retail
1989,Healthcare & Biotech
1990,Healthcare & Biotech
1991,Technology
1992,Consumer & Retail
1993,Financial
1994,Consumer & Retail
1995,Financial
1996,Healthcare & Biotech
1997,Industrial & Manufacturing
1998,Consumer & Retail
1999,Industrial & Manufacturing
2000,Consumer & Retail
2001,Consumer & Retail
2002,Healthcare & Biotech
2003,Technology
2004,Industrial & Manufacturing
2005,Financial
2006,Consumer & Retail
2007,Transportation & Logistics
2008,Industrial & Manufacturing
2009,Technology
2010,Financial
2011,Healthcare & Biotech
2012,Transportation & Logistics
2013,Consumer & Retail
2014,Industrial & Manufacturing
2015,Transportation & Logistics
2016,Industrial & Manufacturing
2017,Financial
2018,Materials & Chemicals
2019,Technology
2020,Technology
2021,Energy & Utilities
2022,Financial
2023,Consumer & Retail
2024,Financial
2025,Healthcare & Biotech
2026,Energy & Utilities
2027,Technology
2028,Transportation & Logistics
2029,Materials & Chemicals
2030,Healthcare & Biotech
2031,Real Estate
2032,Energy & Utilities
2033,Financial
2034,Consumer & Retail
2035,Technology
2036,Consumer & Retail
2037,Telecommunications
2038,Consumer & Retail
2039,Financial
2040,Technology
2041,Healthcare & Biotech
2042,Financial
2043,Financial
2044,Consumer & Retail
2045,Healthcare & Biotech
2046,Healthcare & Biotech
2047,Financial
2048,Financial
2049,Healthcare & Biotech
2050,Technology
2051,Industrial & Manufacturing
2052,Technology
2053,Financial
2054,Industrial & Manufacturing
2055,Real Estate
2056,Industrial & Manufacturing
2057,Technology
2058,Industrial & Manufacturing
2059,Financial
2060,Consumer & Retail
2061,Consumer & Retail
2062,Industrial & Manufacturing
2063,Industrial & Manufacturing
2064,Consumer & Retail
